"MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorch","Fence","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"20","RL",4.23410650459726,9.16659744902826,"Reg","Lvl","Inside","Edwards","Norm","1Fam","1Story",5,6,1956,1956,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","CBlock","TA","TA","Av","BLQ",6.60665018619822,"Unf",6.00635315960173,1144,"TA","Y","SBrkr",7.04315991598834,0,7.04315991598834,1,0,1,0,3,1,"TA",6,0,"Absent","Attchd",1,"Unf",1,596,"TA","TA","Y",3.80666248977032,0,0,0,"Absent","6","2010","WD","Normal",129000
"20","RL",4.11087386417331,8.88197518424887,"Reg","Low","Inside","CollgCr","Norm","1Fam","1Story",5,5,1972,1972,"Hip","MetalSd","MetalSd","Absent",0,"TA","TA","CBlock","TA","TA","Av","Rec",6.65672652417839,"Unf",4.77068462446567,894,"TA","Y","SBrkr",6.79682371827486,0,6.79682371827486,0,0,1,0,2,1,"TA",6,0,"Absent","Detchd",1,"RFn",2,600,"TA","TA","Y",5.37527840768417,0,0,0,"Absent","9","2009","WD","Normal",123000
"60","RL",4.24849524204936,8.93471861401677,"Reg","Lvl","Inside","NAmes","PosN","1Fam","2Story",5,5,1962,1962,"Gable","VinylSd","VinylSd","BrkFace",5.66642668811243,"TA","TA","CBlock","TA","TA","No","ALQ",6.29341927884648,"Unf",5.78382518232974,864,"TA","Y","SBrkr",6.77650699237218,936,7.50273821075485,0,0,2,0,4,1,"TA",8,1,"TA","Attchd",1,"RFn",1,264,"TA","TA","Y",0,5.12989871492307,0,0,"Absent","7","2007","WD","Normal",169500
"30","RM",4.11087386417331,9.101417964752,"Reg","Lvl","Corner","IDOTRR","Norm","1Fam","1Story",5,2,1920,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","Fa","BrkTil","Fa","Po","No","Unf",0,"Unf",6.86901445066571,961,"Gd","Y","Mix",6.98286275146894,0,6.98286275146894,0,0,1,0,2,1,"TA",6,0,"Absent","Detchd",1,"Unf",1,338,"Po","Po","N",0,0,0,0,"Absent","11","2007","WD","Abnorml",67000
"60","FV",4.18965474202643,9.00282407654767,"Reg","Lvl","Inside","Somerst","Norm","1Fam","2Story",7,5,2006,2007,"Gable","CemntBd","CmentBd","Stone",4.61512051684126,"Gd","TA","PConc","Gd","TA","No","GLQ",6.70073110954781,"Unf",5.63835466933375,1092,"Ex","Y","SBrkr",7.01481435127554,438,7.34665516317654,1,0,2,0,2,1,"Gd",7,0,"Absent","Attchd",1,"Fin",2,438,"TA","TA","Y",0,5.12989871492307,0,0,"Absent","10","2009","WD","Normal",241000
"120","RL",3.66356164612965,9.61340259546804,"IR2","Lvl","Inside","Veenker","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","BrkFace","BrkFace","Absent",0,"Gd","TA","PConc","Gd","TA","No","GLQ",6.6682282484174,"Unf",6.16331480403464,1260,"Ex","Y","SBrkr",7.16162200293919,0,7.16162200293919,1,0,1,1,1,1,"Ex",4,2,"Gd","Attchd",1,"Fin",2,500,"TA","TA","Y",4.79579054559674,3.43398720448515,0,5.41610040220442,"Absent","12","2008","WD","Normal",245500
"20","RL",4.18965474202643,9.0788640091878,"IR1","Lvl","Inside","CollgCr","Norm","1Fam","1Story",7,5,2005,2005,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",3.2188758248682,"Unf",7.16006920759613,1310,"Ex","Y","SBrkr",7.1785454837637,0,7.1785454837637,0,0,2,0,3,1,"Gd",6,1,"Gd","Attchd",1,"Fin",2,400,"TA","TA","Y",0,0,0,0,"Absent","7","2006","New","Partial",164990
"30","RL",4.11087386417331,9.23024103368252,"Reg","Lvl","Inside","Sawyer","Norm","1Fam","1Story",5,8,1940,1997,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.51174532964473,672,"Ex","Y","SBrkr",6.51174532964473,0,6.51174532964473,0,0,1,0,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",1,240,"TA","TA","N",5.12989871492307,0,0,0,"GdPrv","8","2008","WD","Normal",108000
"60","RL",4.54329478227,9.40021665317425,"Reg","Lvl","Corner","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Hip","VinylSd","VinylSd","BrkFace",6.47850964220857,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.04053639021596,1141,"Gd","Y","SBrkr",7.06133436691044,1098,7.72488843932307,0,0,2,1,4,1,"Gd",10,1,"TA","BuiltIn",1,"Fin",2,420,"TA","TA","Y",4.97673374242057,4.82028156560504,0,0,"Absent","7","2006","WD","Abnorml",258000
"60","RL",4.18965474202643,9.24619002486988,"IR1","Lvl","Inside","Gilbert","Norm","1Fam","2Story",6,5,1995,1996,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.69332366826995,806,"Gd","Y","SBrkr",6.69332366826995,766,7.36073990305828,0,0,2,1,3,1,"TA",7,1,"TA","BuiltIn",1,"Fin",2,373,"TA","TA","Y",0,3.71357206670431,0,0,"Absent","5","2007","WD","Normal",168000
"20","RL",4.27666611901606,9.20954005180541,"IR1","Lvl","Corner","Sawyer","Feedr","1Fam","1Story",4,4,1976,1993,"Gable","Plywood","Plywood","Absent",0,"TA","TA","CBlock","TA","TA","No","BLQ",7.0184017990692,"Unf",5.11198778835654,1281,"Ex","Y","SBrkr",7.39079852173568,0,7.39079852173568,1,0,2,0,3,1,"TA",8,1,"TA","Attchd",1,"Unf",2,490,"TA","TA","Y",4.79579054559674,4.36944785246702,0,0,"GdWo","6","2009","WD","Normal",150000
"50","RL",3.95124371858143,9.25731937317018,"Reg","Lvl","Inside","SWISU","Norm","1Fam","1.5Fin",6,5,1936,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.97073007814353,1064,"Ex","Y","FuseA",7.06219163228656,0,7.40245152081824,0,0,1,0,3,1,"TA",6,0,"Absent","Detchd",1,"Unf",1,240,"TA","TA","Y",0,0,0,0,"Absent","3","2008","WD","Normal",115000
"70","RL",4.15888308335967,9.65355074632661,"Reg","Lvl","Inside","Crawfor","Norm","1Fam","2Story",6,7,1915,1976,"Gable","Wd Sdng","Plywood","Absent",0,"TA","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",6.73459165997295,840,"Ex","Y","SBrkr",6.73459165997295,840,7.42714413340862,0,0,2,0,4,1,"TA",8,0,"Absent","Attchd",1,"Unf",1,308,"TA","TA","Y",0,0,5.08140436498446,0,"Absent","3","2008","WD","Normal",177000
"60","RL",4.70048036579242,9.557823197546,"Reg","Lvl","Corner","NridgHt","Norm","1Fam","2Story",7,5,2006,2006,"Gable","VinylSd","VinylSd","BrkFace",5.86078622346587,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",6.96979066990159,1063,"Ex","Y","SBrkr",6.97728134163075,1101,7.68386398025643,0,0,2,1,3,1,"Gd",9,1,"Gd","Attchd",1,"RFn",3,947,"TA","TA","Y",5.26269018890489,4.14313472639153,0,0,"Absent","8","2007","New","Partial",280000
"60","FV",4.45434729625351,9.28739400141847,"Reg","Lvl","Inside","Somerst","Norm","1Fam","2Story",8,5,2007,2008,"Gable","VinylSd","VinylSd","Stone",4.61512051684126,"Gd","TA","PConc","Ex","TA","No","GLQ",6.67203294546107,"Unf",5.50533153593236,1034,"Ex","Y","SBrkr",6.95749737087695,1028,7.63964228785801,1,0,2,1,3,1,"Ex",8,1,"Gd","Attchd",1,"Fin",3,836,"TA","TA","Y",0,4.63472898822964,0,0,"Absent","4","2008","New","Partial",339750
"20","RL",4.23410650459726,9.16659744902826,"Reg","Lvl","Inside","Edwards","Norm","1Fam","1Story",5,3,1958,1958,"Gable","BrkComm","Brk Cmn","Absent",0,"TA","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",7.15226885603254,1276,"TA","Y","FuseA",7.15226885603254,0,7.15226885603254,0,0,1,0,3,1,"TA",5,0,"Absent","Attchd",1,"Unf",1,350,"TA","TA","Y",0,0,0,0,"Absent","6","2009","COD","Abnorml",60000
"190","RL",4.61512051684126,10.4530818642305,"Reg","Bnk","Inside","Gilbert","Norm","2fmCon","1Story",5,5,1955,1955,"Hip","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","CBlock","TA","TA","Mn","Rec",6.96318998587024,"Unf",0,1056,"TA","N","SBrkr",6.96318998587024,0,6.96318998587024,1,0,1,0,3,1,"TA",5,0,"Absent","Attchd",1,"Fin",2,572,"TA","TA","Y",5.57972982598622,0,0,0,"Absent","1","2006","WD","Normal",145000
"20","FV",4.31079912538551,8.39026849784257,"IR2","Lvl","Inside","Somerst","Norm","1Fam","1Story",7,5,2009,2009,"Gable","MetalSd","MetalSd","Stone",6.07073772800249,"Ex","TA","PConc","Ex","TA","Av","GLQ",6.361302477573,"Unf",6.7945865808765,1470,"Ex","Y","SBrkr",7.2991214627108,0,7.2991214627108,1,0,2,1,2,1,"Gd",7,1,"Gd","Attchd",1,"Fin",2,484,"TA","TA","Y",0,4.97673374242057,0,0,"Absent","6","2010","New","Partial",222000
"30","RM",4.04305126783455,9.10063710688422,"Reg","Lvl","Inside","OldTown","Artery","1Fam","1Story",5,6,1927,1950,"Gable","WdShing","Wd Shng","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.91671502035361,1008,"Gd","Y","FuseA",6.93634273583405,0,6.93634273583405,0,0,1,0,2,1,"TA",5,1,"Gd","Detchd",1,"Unf",2,360,"TA","TA","Y",0,0,4.87519732320115,0,"Absent","3","2010","WD","Normal",115000
"60","RL",4.0943445622221,9.32625499657254,"IR2","Lvl","CulDSac","SawyerW","Norm","1Fam","2Story",7,5,1993,1993,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","No","BLQ",3.93182563272433,"GLQ",6.21460809842219,1080,"Ex","Y","SBrkr",6.98564181763921,1017,7.64873978895624,0,1,2,1,3,1,"Gd",9,1,"TA","Attchd",1,"Unf",3,678,"TA","TA","Y",5.28320372873799,5.23644196282995,0,0,"Absent","12","2008","WD","Normal",228000
"20","RL",4.30406509320417,9.09380655572023,"IR1","Lvl","Inside","Gilbert","Norm","1Fam","1Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",3.2188758248682,"Unf",7.18311170174328,1340,"Ex","Y","SBrkr",7.20117088328168,0,7.20117088328168,0,0,2,0,3,1,"Gd",6,0,"Absent","Attchd",1,"Fin",2,396,"TA","TA","Y",4.61512051684126,3.43398720448515,0,0,"Absent","8","2007","New","Partial",181134
"60","RL",4.31748811353631,8.96763166516713,"Reg","Lvl","Inside","Sawyer","Norm","1Fam","2Story",6,7,1978,1978,"Hip","HdBoard","HdBoard","BrkFace",5.31811999384422,"TA","TA","CBlock","TA","TA","No","ALQ",5.34710753071747,"Unf",6.13988455222626,672,"TA","Y","SBrkr",6.51174532964473,728,7.24494154633701,0,0,1,1,3,1,"TA",6,1,"TA","Attchd",1,"Fin",2,440,"TA","TA","Y",0,0,0,0,"Absent","3","2006","WD","Normal",149500
"70","RL",4.46590811865458,10.0177532986645,"IR1","Lvl","Inside","Crawfor","Feedr","1Fam","2Story",6,6,1918,1950,"Hip","Wd Sdng","Stucco","Absent",0,"TA","TA","BrkTil","Gd","TA","No","BLQ",7.02908756414966,"Unf",5.49306144334055,1370,"TA","N","FuseA",7.22329567956231,1254,7.87283617502572,1,0,2,1,4,1,"TA",10,1,"Gd","Detchd",1,"Unf",3,864,"TA","TA","N",0,0,0,0,"Absent","11","2007","WD","Normal",239000
"50","RL",4.11087386417331,9.00712198946924,"Reg","Lvl","Inside","Edwards","Norm","1Fam","1.5Fin",5,6,1940,1950,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","BrkTil","TA","TA","No","ALQ",5.74620319054015,"Unf",6.09807428216624,756,"Fa","N","FuseF",6.62936325343745,378,7.0343879299155,1,0,1,1,3,1,"TA",7,0,"Absent","Detchd",1,"Unf",1,240,"TA","TA","P",0,0,0,0,"Absent","4","2007","WD","AdjLand",126000
"20","RL",4.18965474202643,9.04204005654448,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",5,6,1968,1968,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","CBlock","TA","TA","No","BLQ",6.65415252018322,"Unf",5.64190707093811,1056,"Ex","Y","SBrkr",6.96318998587024,0,6.96318998587024,1,0,1,0,3,1,"TA",6,1,"Fa","Attchd",1,"Unf",1,304,"TA","TA","Y",0,4.45434729625351,5.22035582507832,0,"Absent","7","2010","WD","Normal",142000
"90","RM",4.36944785246702,8.86234196351635,"Reg","Lvl","Inside","Mitchel","Norm","Duplex","SFoyer",7,5,1997,1998,"Gable","VinylSd","VinylSd","BrkFace",5.30330490805908,"TA","Gd","PConc","Gd","Gd","Gd","GLQ",7.1777824161952,"Unf",3.58351893845611,1344,"Ex","Y","SBrkr",7.20414929203594,0,7.20414929203594,2,0,2,0,2,2,"TA",8,0,"Absent","Attchd",1,"Fin",4,784,"TA","TA","Y",0,0,0,0,"Absent","11","2008","WD","Alloca",206300
"20","RL",4.39444915467244,9.7193243008628,"IR1","Lvl","FR2","NWAmes","Norm","1Fam","1Story",6,7,1977,2000,"Gable","CemntBd","CmentBd","Stone",4.84418708645859,"Gd","TA","CBlock","Gd","TA","No","ALQ",7.12849594568004,"Unf",5.87773578177964,1602,"Gd","Y","SBrkr",7.37963215260955,0,7.37963215260955,0,1,2,0,3,1,"Gd",8,1,"TA","Attchd",1,"Fin",2,529,"TA","TA","Y",5.48479693349065,0,0,0,"Absent","6","2009","WD","Normal",215000
"20","RL",4.61512051684126,9.98741501247141,"Reg","HLS","Inside","Mitchel","Artery","1Fam","1Story",5,5,1954,1954,"Hip","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.89669433162271,988,"Ex","Y","FuseA",6.89669433162271,0,6.89669433162271,0,0,1,0,2,1,"TA",4,0,"Absent","Attchd",1,"RFn",2,520,"TA","TA","N",0,0,0,0,"Absent","2","2008","WD","Normal",113000
"60","RL",4.39444915467244,9.12706745278236,"Reg","Lvl","Inside","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Gable","VinylSd","VinylSd","BrkFace",6.16120732169508,"Gd","TA","PConc","Gd","TA","No","GLQ",6.89467003943348,"Unf",6.18414889093748,1470,"Gd","Y","SBrkr",7.29369772060144,1160,7.87511928104029,1,0,2,1,4,1,"Gd",8,1,"TA","Attchd",1,"Fin",3,696,"TA","TA","Y",0,4.20469261939097,0,0,"Absent","6","2008","WD","Normal",315000
"20","RL",4.29045944114839,9.10509096125709,"Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story",6,5,1956,1956,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.31748811353631,"TA","TA","CBlock","Gd","TA","No","LwQ",6.42486902390539,"Unf",6.36475075685191,1196,"Gd","Y","FuseA",7.08757370555797,0,7.08757370555797,1,0,1,0,2,1,"TA",6,1,"Gd","Attchd",1,"RFn",1,297,"TA","TA","Y",0,3.80666248977032,0,0,"Absent","5","2008","WD","Normal",139000
"60","RM",4.11087386417331,8.12533508671429,"Reg","HLS","Inside","OldTown","Norm","1Fam","2Story",7,8,1946,1992,"Gable","HdBoard","HdBoard","Absent",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.48004456192665,651,"Gd","Y","SBrkr",6.56244409369372,682,7.23705902612474,0,0,1,1,3,1,"TA",6,2,"Gd","Detchd",1,"Unf",1,240,"TA","TA","P",0,0,4.84418708645859,0,"Absent","9","2009","WD","Normal",135000
"80","RL",4.21212759787848,9.45727857185611,"Reg","Low","Inside","SawyerW","Norm","1Fam","SLvl",7,5,1989,1989,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.98360662170834,"Gd","TA","PConc","Gd","TA","Gd","GLQ",7.32580750259577,"Unf",0,1518,"Gd","Y","SBrkr",7.40549566319947,0,7.40549566319947,1,1,2,0,2,1,"Gd",5,1,"TA","Attchd",1,"Fin",2,569,"TA","TA","Y",4.39444915467244,0,0,5.98393628068719,"Absent","8","2009","WD","Normal",275000
"20","RL",4.35670882668959,9.05881956433494,"IR1","Lvl","Inside","NAmes","Norm","1Fam","1Story",4,6,1957,1957,"Hip","MetalSd","MetalSd","Absent",0,"TA","TA","CBlock","TA","TA","No","Rec",5.66642668811243,"Unf",6.42971947803914,907,"Ex","Y","SBrkr",6.81124437860129,0,6.81124437860129,0,0,1,0,3,1,"TA",5,0,"Absent","Detchd",1,"Unf",1,352,"TA","TA","Y",0,0,0,0,"Absent","7","2008","WD","Normal",109008
"20","RL",4.17438726989564,8.81922185757494,"Reg","Lvl","Inside","CollgCr","Norm","1Fam","1Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","BrkFace",4.69134788222914,"Gd","TA","PConc","Gd","TA","No","GLQ",6.49978704065585,"Unf",6.30078579466324,1208,"Ex","Y","SBrkr",7.09754885061479,0,7.09754885061479,1,0,2,0,2,1,"Gd",6,0,"Absent","Attchd",1,"RFn",2,628,"TA","TA","Y",4.66343909411207,4.00733318523247,0,0,"Absent","9","2007","New","Partial",195400
"20","RL",4.87519732320115,9.34644345496852,"IR1","Lvl","Corner","Timber","Norm","1Fam","1Story",6,5,1988,1988,"Gable","HdBoard","HdBoard","Absent",0,"TA","TA","CBlock","Gd","TA","Mn","GLQ",6.91373735065968,"Unf",5.96100533962327,1392,"TA","Y","SBrkr",7.25347038268453,0,7.25347038268453,1,0,2,0,3,1,"Gd",6,1,"TA","Attchd",1,"Unf",2,576,"TA","TA","Y",0,0,5.13579843705026,0,"Absent","3","2009","WD","Normal",175000
"160","RM",3.09104245335832,7.42714413340862,"Reg","Lvl","Inside","BrDale","Norm","Twnhs","2Story",6,5,1971,1971,"Gable","HdBoard","HdBoard","BrkFace",5.4510384535657,"TA","TA","CBlock","TA","TA","No","ALQ",5.96100533962327,"Unf",4.57471097850338,483,"TA","Y","SBrkr",6.18208490671663,504,6.89568269774787,0,0,1,1,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",1,264,"TA","TA","Y",0,0,0,0,"Absent","7","2008","COD","Abnorml",85400
"50","RM",4.11087386417331,8.62819774945915,"IR1","Bnk","Inside","OldTown","Feedr","1Fam","1.5Fin",6,7,1920,1998,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.80461452006262,901,"Gd","Y","SBrkr",6.99301512293296,110,7.08924315502751,0,0,1,0,4,1,"TA",7,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","N",0,4.59511985013459,0,0,"MnPrv","9","2008","ConLD","Abnorml",79900
"160","RM",3.2188758248682,7.56060116276856,"Reg","Lvl","Inside","BrDale","Norm","TwnhsE","2Story",5,5,1971,1971,"Gable","HdBoard","HdBoard","BrkFace",5.93224518744801,"TA","TA","CBlock","TA","TA","No","ALQ",6.15697898558556,"Unf",5.68697535633982,765,"Ex","Y","SBrkr",6.64118216974059,600,7.21964204013074,1,0,1,1,2,1,"TA",6,0,"Absent","Detchd",1,"Unf",2,440,"TA","TA","Y",5.48479693349065,3.61091791264422,0,0,"Absent","8","2007","WD","Normal",122500
"60","RL",4.61512051684126,9.29099827499364,"IR1","Lvl","Corner","Gilbert","Norm","1Fam","2Story",6,5,1997,1998,"Gable","VinylSd","VinylSd","Absent",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.83195356556585,926,"Ex","Y","SBrkr",6.83195356556585,678,7.38087903556412,0,0,2,1,3,1,"TA",7,1,"TA","Attchd",1,"Fin",2,470,"TA","TA","Y",0,3.61091791264422,0,0,"Absent","7","2008","WD","Normal",181000
"180","RM",3.09104245335832,7.54486106865846,"Reg","Lvl","Inside","MeadowV","Norm","Twnhs","SFoyer",4,7,1972,1972,"Gable","CemntBd","CmentBd","Absent",0,"TA","Gd","CBlock","Gd","TA","Av","ALQ",6.20657592672493,"Unf",4.91265488573605,630,"Gd","Y","SBrkr",6.44730586254121,0,6.44730586254121,1,0,1,0,1,1,"TA",3,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",4.48863636973214,0,0,0,"Absent","6","2008","WD","Normal",81000
"60","RL",3.78418963391826,9.2750038853019,"IR2","Lvl","CulDSac","CollgCr","PosN","1Fam","2Story",7,6,1996,1996,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",5.95583736946483,"ALQ",4.26267987704132,799,"Ex","Y","SBrkr",6.71901315438526,834,7.41577697541539,1,0,2,1,3,1,"Gd",6,1,"TA","Attchd",1,"RFn",2,550,"TA","TA","Y",5.06890420222023,4.12713438504509,0,0,"Absent","4","2009","ConLw","Normal",212000
"50","RM",3.71357206670431,8.38958706681109,"Reg","Lvl","Inside","OldTown","Norm","1Fam","1.5Fin",6,8,1920,1950,"Gable","Stucco","Stucco","Absent",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",6.47543271670409,648,"TA","Y","FuseA",6.59987049921284,384,7.02019070831193,0,0,1,0,2,1,"TA",6,0,"Absent","Detchd",1,"Unf",2,440,"TA","TA","Y",0,0,0,0,"Absent","10","2006","WD","Normal",116000
"45","RM",3.93182563272433,8.69968140098951,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Unf",6,7,1926,2004,"Gable","Wd Sdng","Wd Sdng","Absent",0,"Gd","TA","PConc","TA","TA","No","Unf",0,"Unf",6.78558764500793,884,"Gd","Y","SBrkr",6.80793494369993,0,6.80793494369993,0,0,1,0,2,1,"TA",4,0,"Absent","Detchd",1,"Unf",1,180,"TA","TA","Y",0,0,4.66343909411207,0,"Absent","1","2009","WD","Normal",119000
"30","RL",3.71357206670431,8.36194190614495,"Reg","Lvl","Inside","Crawfor","Norm","1Fam","1Story",5,6,1913,2002,"Gable","WdShing","Stucco","Absent",0,"TA","TA","PConc","TA","TA","No","LwQ",5.90263333340137,"Unf",4.33073334028633,440,"TA","N","SBrkr",6.54391184556479,0,6.54391184556479,0,0,1,0,2,1,"Gd",4,1,"Gd","Detchd",1,"Unf",1,352,"Gd","TA","P",0,0,3.55534806148941,0,"MnPrv","3","2007","WD","Normal",90350
"50","RL",4.21950770517611,9.42181611842271,"Reg","Lvl","Corner","Edwards","Norm","1Fam","1.5Fin",6,8,1920,2000,"Gable","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","BrkTil","TA","Fa","Mn","Unf",0,"Unf",6.52941883826223,684,"Gd","Y","SBrkr",6.52941883826223,512,7.08757370555797,0,0,1,0,3,1,"Gd",7,0,"Absent","Detchd",1,"Unf",2,528,"TA","TA","Y",0,3.85014760171006,0,0,"GdPrv","8","2009","ConLI","Normal",110000
"20","RL",4.66343909411207,9.64419855458556,"Reg","Lvl","Inside","NridgHt","Norm","1Fam","1Story",10,5,2008,2008,"Hip","VinylSd","VinylSd","Stone",5.30330490805908,"Ex","TA","PConc","Ex","TA","Gd","GLQ",7.47760424319759,"ALQ",6.67076632084587,3094,"Ex","Y","SBrkr",7.78447323573647,0,7.78447323573647,1,0,2,0,2,1,"Ex",10,2,"Gd","Attchd",1,"Fin",3,672,"TA","TA","Y",0,4.29045944114839,0,5.14166355650266,"Absent","4","2009","WD","Normal",555000
"90","RL",4.53259949315326,9.40170425675437,"Reg","Lvl","Inside","Edwards","Norm","Duplex","1Story",4,4,1955,1955,"Gable","VinylSd","VinylSd","BrkFace",5.6021188208797,"TA","TA","CBlock","TA","TA","No","ALQ",4.89783979995091,"Unf",7.17625453201714,1440,"TA","N","FuseF",7.27309259599952,0,7.27309259599952,0,0,2,0,4,2,"Fa",8,0,"Absent","Absent",0,"Absent",0,0,"Absent","Absent","Y",0,0,0,0,"Absent","9","2008","WD","Normal",118000
"50","RM",3.97029191355212,8.73889570493404,"Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin",5,7,1930,1992,"Gable","MetalSd","MetalSd","Absent",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.98378996525813,1078,"TA","Y","SBrkr",7.02908756414966,445,7.36137542897735,0,0,2,0,3,1,"TA",8,1,"Gd","Detchd",1,"Unf",2,360,"TA","TA","P",0,0,0,0,"Absent","6","2008","WD","Normal",162900
"120","RL",3.98898404656427,8.27461194620955,"Reg","Lvl","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","WdShing","Wd Shng","BrkFace",4.29045944114839,"Gd","TA","PConc","Ex","TA","Av","Unf",0,"Unf",7.13807303404435,1258,"Ex","Y","SBrkr",7.13807303404435,0,7.13807303404435,0,0,2,0,2,1,"Gd",6,1,"Gd","Attchd",1,"Fin",3,648,"TA","TA","Y",4.97673374242057,2.83321334405622,0,0,"Absent","6","2007","New","Partial",172500
"60","RL",4.26267987704132,9.07692325853583,"Reg","Lvl","Inside","CollgCr","Norm","1Fam","2Story",7,5,1994,1995,"Gable","VinylSd","VinylSd","Absent",0,"Gd","Gd","PConc","Gd","TA","No","GLQ",6.46614472423762,"Unf",5.61312810638807,915,"Ex","Y","SBrkr",6.83947643822884,975,7.55433482372575,1,0,2,1,4,1,"Gd",8,1,"TA","Attchd",1,"Unf",2,493,"TA","TA","Y",4.97673374242057,4.89783979995091,0,0,"Absent","7","2008","WD","Normal",210000
"20","RL",4.30406509320417,9.1958356857733,"Reg","Lvl","Corner","Edwards","Norm","1Fam","1Story",6,5,1956,1956,"Hip","Wd Sdng","Wd Sdng","Absent",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",7.27031288607902,1436,"Fa","Y","SBrkr",7.43248380791712,0,7.43248380791712,0,0,1,0,3,1,"TA",7,1,"Gd","Attchd",1,"Unf",2,480,"TA","TA","Y",0,0,0,0,"MnPrv","11","2009","COD","Normal",127500
"20","RL",4.92725368515721,9.71069132744815,"IR1","Lvl","Corner","NAmes","PosA","1Fam","1Story",6,6,1966,2002,"Gable","BrkFace","Plywood","Absent",0,"Gd","TA","CBlock","TA","TA","No","ALQ",5.51342874616498,"Rec",6.32435896238131,1517,"Ex","Y","SBrkr",7.54380286750151,0,7.54380286750151,0,0,2,1,2,1,"Gd",6,1,"Gd","Attchd",1,"Fin",2,578,"TA","TA","Y",0,0,0,0,"Absent","6","2010","WD","Normal",190000
"60","RL",4.18965474202643,9.32500744695431,"IR1","Lvl","Corner","Gilbert","Norm","1Fam","2Story",7,5,1998,1999,"Gable","VinylSd","VinylSd","Absent",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.83625927727707,930,"Gd","Y","SBrkr",6.86380339145295,930,7.54274354536855,0,0,2,1,4,1,"Gd",10,1,"TA","Attchd",1,"Fin",2,431,"TA","TA","Y",4.49980967033027,0,0,0,"Absent","7","2006","WD","Normal",199900
